,puuid,matchId
159,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6610447705
160,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6610386127
161,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6610269612
162,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6610172295
163,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6610018773
164,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6609948106
165,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6609858778
166,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6609638224
167,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6609551142
168,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608872967
169,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608860980
170,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608851854
171,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608842867
172,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608834268
173,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608810944
174,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608789755
175,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608763693
176,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6608718211
177,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6607393109
178,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6607315238
179,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6607256471
180,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6607160446
181,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6606394277
182,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6606382248
183,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6606359883
184,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6606347537
185,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6606287129
186,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6606235827
187,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6606189435
188,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6606044664
189,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6605888415
190,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6605769770
191,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6605694229
192,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6605549614
193,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6605464722
194,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6605371214
195,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6605259840
196,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6605150244
197,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6604683472
198,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6604088744
199,zsw__wPgUFJxmpZhCIDWZvZFPgn3egmUakCm9OK1ecT5fE0iMKTFXtOZHBGQIaUhQxLzk-_3zUdA_Q,KR_6603870805
200,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6619134396
201,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6619077707
202,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6618990436
203,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6618955218
204,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6618920085
205,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6618875738
206,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6618845182
207,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6615381639
208,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6615337890
209,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6615183846
210,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6615153585
211,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6615131711
212,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6615108805
213,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6614098935
214,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6614062652
215,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6614003634
216,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6613978074
217,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6613211292
218,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6613194470
219,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6613167967
220,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6613145964
221,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6613127651
222,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6613095828
223,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6613071209
224,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6612967040
225,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6612911258
226,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6612836752
227,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6612773101
228,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6612636409
229,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6612495401
230,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6612388926
231,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611797054
232,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611697379
233,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611654323
234,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611580379
235,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611523241
236,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611471245
237,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611423719
238,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611386360
239,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611348932
240,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611337507
241,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611322124
242,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611311235
243,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6611296686
244,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6610906326
245,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6610855517
246,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6609579159
247,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6609305852
248,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6609257508
249,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6609183292
250,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6609115378
251,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6609063715
252,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608976804
253,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608953431
254,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608916485
255,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608892245
256,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608841621
257,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608823584
258,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608789755
259,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608753592
260,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608732237
261,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608687040
262,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608619450
263,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608502586
264,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608439355
265,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608367693
266,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608279278
267,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608242566
268,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6608123831
269,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6607996510
270,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6607858313
271,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6607769826
272,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6607703960
273,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6607635595
274,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6606395482
275,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6606375449
276,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6606362452
277,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6606317813
278,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6606293150
279,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6606187249
280,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6606121778
281,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6606025538
282,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605893808
283,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605816892
284,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605697094
285,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605608183
286,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605513931
287,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605393757
288,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605265948
289,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605199832
290,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605167027
291,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605054830
292,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6605017176
293,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6604078619
294,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6604054812
295,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6604004689
296,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6603955637
297,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6603935199
298,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6603870578
299,I28BftgMN1S57LZMy3THXvX4xZMXtmS7MBZGGENgxAiLVlR0t_Y4OuXGfSrlOZ1rFz7tIbyh63ZTag,KR_6603828810
300,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6618522514
301,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6617485876
302,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6616739166
303,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6616659970
304,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6616601517
305,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6616519902
306,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6616424616
307,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6615930685
308,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6615846896
309,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6615801948
310,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6615767344
311,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6615065321
312,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6615042957
313,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6615032797
314,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6614237977
315,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6614072249
316,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6613992475
317,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6613941315
318,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6612604168
319,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6612495401
320,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6612376523
321,Kpu9WKAYezIpRuHFaN0ztdqsK_So4rDO-TEhlPgH34FWYux6iP1a7RrDRud5H1kxDjSVkUXAvkAmjQ,KR_6612286685
